page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
32,0,0,0,0,16,9,/SUOVAD+CMR10,9.96,64.51,570.48,557.66,592.4,570.48,249.49,64.51,37.62,Table 4: Average computation time and CPO of the cryptographic operations and algorithms on Ubuntu OS.
32,0,0,0,0,6,13,/VYYMPD+CMMI8,7.97,74.79,540.45,410.51,552.4,540.45,289.49,74.79,184.76,Notations A M P E H
32,0,0,0,0,11,6,/NJVWMM+CMMI12,11.96,74.79,525.6,443.25,537.56,525.6,304.33,74.79,152.02,C  µ s  m s  m s  m s  µ sT
32,0,0,0,1,24,6,/NAUQMW+CMR12,11.96,74.79,510.76,452.9,522.71,510.76,319.18,74.79,142.38,CPO .18 × 10 4 .6 × 10 6  . 77 × 10 6  . 68 × 10 4  . 49 × 10 4
32,0,0,0,0,16,9,/SUOVAD+CMR10,9.96,64.51,456.75,562.64,478.67,456.75,363.22,64.51,32.63,Table 5: Average computation time and CPO of the cryptographic operations and algorithms on Raspian OS.
32,0,0,0,0,6,13,/VYYMPD+CMMI8,7.97,74.79,427.94,422.22,439.9,427.94,401.99,74.79,173.06,Notations A M P E H
32,0,0,0,0,11,6,/NJVWMM+CMMI12,11.96,74.79,413.1,460.81,425.05,413.1,416.84,74.79,134.46,C  µ s  m s  m s  m s  µ sT
32,0,0,0,0,32,6,/NAUQMW+CMR12,11.96,74.79,366.01,540.76,414.55,366.01,427.34,74.79,54.52,3 6 6 6 3CPO.48 ×10.68 ×10.18 ×10.85 ×10 .39 ×10 2 = 3 −We implement the tate pairing on a supersingular elliptic curve E : y x x + 1 in
32,0,0,0,0,100,6,/NAUQMW+CMR12,11.96,64.51,264.89,620.43,367.86,264.89,474.03,64.51,-25.15,"mthe aﬃne coordinates deﬁned over a Galois Field GF(3 ) [48]. The following environment is chosen for the evaluation of the ate pairing in BN curve: Ubuntu (V 16.04) with 64 bit Intel core I7 central processing unit (CPU) at 2.6 GHz operating frequency. We estimate the computation time of a point multiplication, point addition and pairing operations as 1.165s, 0.1337s and 8.125s, respectively. The simulation is iterated over several times, and the average value is taken as the computation time of various operations. We conﬁrm that the execution time of the ate pairing is higher than the tate pairing."
32,0,0,0,0,3,6,/GGAXSG+CMTI12,11.96,64.51,238.49,213.95,250.44,238.49,591.45,64.51,381.32,8.1. Computation Eﬃciency
32,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,221.05,590.17,233.01,221.05,608.88,82.07,5.11,The computation eﬃciency of our protocols is presented by comparing with the related
32,0,0,0,0,38,6,/NAUQMW+CMR12,11.96,64.51,177.71,590.54,218.56,177.71,623.33,64.51,4.74,"protocols regarding a total number of the operations and algorithms (TOA), the time duration for computations of TOA and CPU cycles. CT and CPO are taken from Table 5 to present the computation eﬃciency of the VUAP protocol."
32,0,0,0,0,71,6,/NAUQMW+CMR12,11.96,64.51,105.49,578.59,175.22,105.49,666.67,64.51,16.69,"VUAP: VUAP is used for driver/owner authentication. VUAP requires 3 T 474.21H ( s), and LGKP need 3 T  T 474.21 µ s) TOA. 2FLIP needs 9 T TH +XOR (H + 5XOR TOA 4(14.22 ×10s). But ABAKA requires unit computation since password and identity veriﬁcation are done without any of the mentioned operations and algorithms. VUAP and 3 CPU cycles, whereas 2FLIP needs 3 CPU cycles. LGKP require 427.1710 ≈1281.5110"
32,0,0,0,1,30,6,/NAUQMW+CMR12,11.96,0.0,-11.96,41.84,0.0,-11.96,841.89,0.0,553.43,GT GT GT T T 0.2 1.38 13.45 0.21 55.07 5 3 41 54 14 GT GT GT T T 96.6 36.28 76.8 5.39 158.07 86 32 69 4 142
33,0,0,0,0,15,6,/GGAXSG+CMTI12,11.96,82.07,706.87,578.21,718.83,706.87,123.06,82.07,17.06,TV2I: TV2I is used for distributing keys to vehicles from KDC. For the computations in-
33,0,0,0,0,105,6,/NAUQMW+CMR12,11.96,64.51,591.31,626.41,704.38,591.31,137.51,64.51,-31.13,"volving vehicles, Table 5 is used, and for the computations invloving RSUs and KDC/trusted authority, Table 4 is used. Table 6 presents the computation eﬃciency of TV2I with related protocols. For comparison, we consider the construction time of the involved primitives. The time duration for ordinary signature computation is calculated as a sum of a hash and exponentiation operations. For signatures involving elliptic curve system, the signature computation time is calculated as a sum of a hash and point multiplication operations. Though FKDP and 2FLIP is computationally more eﬃcient than TV2I, both of them do not satisfy all security and functional attribute (refer Table 8)."
33,0,0,0,0,15,6,/GGAXSG+CMTI12,11.96,82.07,576.86,566.26,588.81,576.86,253.08,82.07,29.02,KV2VP: KV2VP is used for exchanging keys between vehicles. Tables 4 and 5 are utilised
33,0,0,0,0,117,6,/NAUQMW+CMR12,11.96,64.51,475.74,574.87,574.37,475.74,267.52,64.51,20.41,"to present the computation eﬃciency of KV2VP and V2V of FKDP. KV2VP requires 5GTM + 3 T  GT  T  ≈ 7GT  GT  TH + 2P +E TOA, and V2V of FKDP needsE + 3P + 5 E TOA. While using Table 4WhV2V of FKDP need the time durion of 34.17 ms and 51.06 ms, 6correspondingly. KV2VP requires the CPU cycles of 102.52 ×10, and V2V of FKDP needs 6153.24 ×10. When Table 5 is utilised, KV2VP is in need of 335.63 ms, and V2V of FKDP require the time duration of 511.31 ms. When Table 5 is used, KV2VP require 307.03 × 6 CPU cycles, and V2V of FKDP require the CPU cycles of 460.5 610 ×10."
33,0,0,0,0,9,9,/SUOVAD+CMR10,9.96,157.83,453.09,461.69,463.05,453.09,378.84,157.83,133.59,Table 6: Computation eﬃciency of TV2I with related protocols.
33,0,0,0,0,6,6,/NAUQMW+CMR12,11.96,74.79,404.74,458.38,431.54,404.74,410.35,74.79,136.9,Scheme/Protocol 5TV2IT+12 T T1.17 ms19.8 ×10
33,0,0,0,1,4,13,/VYYMPD+CMMI8,7.97,193.02,402.94,275.73,414.9,402.94,426.99,193.02,319.54,H XOR +1 E
33,0,0,0,0,6,6,/NAUQMW+CMR12,11.96,74.79,389.89,464.23,406.19,389.89,435.7,74.79,131.04,6LGKPT+2 T T+2 GT38.61 ms37.68 ×10
33,0,0,0,1,5,13,/VYYMPD+CMMI8,7.97,187.16,388.1,302.23,400.06,388.1,441.83,187.16,293.05,H XOR +1 E E
33,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,74.79,375.05,470.09,391.34,375.05,450.55,74.79,125.19,6PAFHT+6 T GT111.71 ms105.52 ×10
33,0,0,0,1,4,13,/VYYMPD+CMMI8,7.97,187.16,373.26,273.26,385.21,373.26,456.68,187.16,322.01,H XOR +5 M
33,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,74.79,360.2,464.23,376.5,360.2,465.39,74.79,131.04,6LIAP+3 T GT41.95 ms47.22 ×10
33,0,0,0,1,4,13,/VYYMPD+CMMI8,7.97,181.31,358.41,267.41,370.37,358.41,471.52,181.31,327.87,H XOR +5 M
33,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,74.79,345.36,458.38,361.65,345.36,480.24,74.79,136.9,62FLIP+GT+T1.74 ms4.28 ×10
33,0,0,0,1,3,13,/VYYMPD+CMMI8,7.97,181.31,347.55,243.09,355.52,347.55,486.37,181.31,352.18,E M H
33,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,74.79,330.52,470.09,346.81,330.52,495.08,74.79,125.19,6ABAKA+7 GT+2 GT114.66 ms112.86 ×10
33,0,0,0,1,3,13,/VYYMPD+CMMI8,7.97,181.31,332.71,264.95,340.68,332.71,501.21,181.31,330.33,H M A
33,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,74.79,315.67,448.62,331.97,315.67,509.92,74.79,146.65,6FKDP1.38 ms3.6 ×10
33,0,0,0,0,14,6,/GGAXSG+CMTI12,11.96,82.07,278.13,536.37,290.08,278.13,551.81,82.07,58.91,PEM: The PEM is used for exchanging messages in V2I and V2V communications. The
33,0,0,0,0,11,6,/NAUQMW+CMR12,11.96,64.51,263.68,525.56,279.97,263.68,561.92,64.51,69.71,6 CPU PEM protocol demands 2 T µs and 0.28 ×10
33,0,0,0,0,7,13,/VYYMPD+CMMI8,7.97,211.41,261.89,408.67,273.84,261.89,568.05,211.41,186.6,H TOA that requires time of 316.14
33,0,0,0,0,93,6,/NAUQMW+CMR12,11.96,64.51,177.0,614.45,261.19,177.0,580.7,64.51,-19.18,"cycles. Azees et al. [6] protocol needs TGTH + 2 M TOA that require time duration of 72.71 6 CPU cycles. It is apparent that EAAP has enormously higher CPU ms and 65.50 ×10 cycles than the PEM protocol due to asymmetric key cryptography operations. The heavier computation restricts the serving capacity of RSUs. Figures 4-A and 4-B present the serving capacity of an RSU of EAAP and the PEM protocol when the density of vehicles and their speed vary. The serving capacity is computed using the formula mentioned in [6], which is"
33,0,0,0,0,3,13,/VYYMPD+CMMI8,7.97,102.29,171.8,121.35,179.77,171.8,662.12,102.29,473.93,p T r
33,0,0,0,0,95,6,/NAUQMW+CMR12,11.96,64.51,104.78,608.47,174.51,104.78,667.38,64.51,-13.2,"C , p, T , r, s and d  denote the serving capacity, the probability of sending C=RSURSUsd . the LBSI message by the RSU, TOA, coverage of the RSU, the speed of vehicles and density of vehicles, respectively. Here, the following values are used: p = 0.5, T = 316 .14 µs for PEM, T  = 72 .71 ms for EAAP,r = 300 m , 5 ≤ s ≤ 10 m/s and 200 ≤ d ≤ 400. From Figures 4-A and 4-B, it is conspicuous that the serving capacity can be increased dramatically for"
33,0,0,0,0,25,6,/BNDSAH+CMSY10,11.96,0.0,-11.96,65.75,0.0,-11.96,841.89,0.0,529.52,TOA Time CPU cycles 10 ≈ ≈ 6 ≈ ≈ 2 ≈ ≈ T ≈ ≈ T ≈ ≈ T ≈ ≈ GT ≈ ≈
34,0,0,0,0,51,6,/NAUQMW+CMR12,11.96,64.51,663.53,590.54,718.83,663.53,123.06,64.51,4.74,"the PEM protocol in comparison with EAAP as the negative order of the serving capacity is increased by four times in the PEM protocol. The increase in the serving capacity of the PEM protocol is due to the utilization of symmetric crypto operations. Thus, PEM is computation eﬃcient than its counterpart."
34,0,0,0,0,5,6,/GGAXSG+CMTI12,11.96,64.51,637.13,297.64,649.09,637.13,192.8,64.51,297.64,8.2. Security and Functional Attributes
34,0,0,0,0,15,6,/NAUQMW+CMR12,11.96,82.07,619.7,584.19,631.65,619.7,210.24,82.07,11.09,"Table 7, 8 and 9 show the comparison of security goals and functional attributes of"
34,0,0,0,0,30,6,/NAUQMW+CMR12,11.96,64.51,590.81,578.59,617.21,590.81,224.68,64.51,16.69,"VUAP, TV2I and KV2VP, respectively. In Tables 7, 8 and 9, the following notations are used: NA- not applicable, ✓- satisﬁes the attribute and - does not satisfy the attribute."
34,0,0,0,0,8,9,/SUOVAD+CMR10,9.96,181.14,568.16,440.17,578.12,568.16,263.77,181.14,155.1,Table 7: Security and functional attributes of VUAP.
34,0,0,0,0,38,6,/NAUQMW+CMR12,11.96,74.79,403.5,596.14,559.78,403.5,282.11,74.79,-0.87,"Attributes Conditional anonymity Unlinkability Authentication by the Vehicle Replay attack Masquerading attack Password change phase Password guessing attack Lost smart card veriﬁer attack From Table 7, it is apparent that 2FLIP satisﬁes most of the attributes in comparison"
34,0,0,0,0,54,6,/NAUQMW+CMR12,11.96,64.51,331.27,590.54,401.01,331.27,440.88,64.51,4.74,"with VUAP, but 2FLIP requires 50% more CPU cycles than VUAP regarding computation eﬃciency. Although LGKP and ABAKA have lesser computation eﬃciency than VUAP, they do not satisfy the privacy properties (ref Table 7). Hence, the VUAP protocol is computation eﬃcient and robust regarding security among the protocols that preserve the privacy of vehicles."
34,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,82.07,316.82,584.19,328.78,316.82,513.11,82.07,11.09,"From Table 8, the computation eﬃciency of TV2I is lesser than FKDP and equal to the"
34,0,0,0,0,151,6,/NAUQMW+CMR12,11.96,64.51,157.92,608.47,314.33,157.92,527.56,64.51,-13.2,"protocol of 2FLIP. But TV2I is more robust regarding security and functionality features in comparison with its counterpart. The protocol does not depend on a mobility prediction model as in [23] and [22] because the protocol supports handoﬀ capability for a vehicle th and ( th th RSU. The protocol with two RSUs ((i1)i+ 1)) when moving away from the i can assure detectability to the DoS attack as it includes the key conﬁrmation step. The protocol has ≈ 67% lesser CPU cycles than PAFH and ≈ 70% than LIAP. Hence, among the protocols that support handoﬀ capability, TV2I is more computation eﬃcient and robust, and it supports more functional attributes. PAFH and LIAP demand a mobility prediction model, whereas TV2I does not require a mobility prediction model because the protocol supports the handoﬀ capability. The protocol can assure detectability to the DoS attack as it includes the key authentication step."
34,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,82.07,143.47,554.3,155.43,143.47,686.46,82.07,40.97,"From Table 9, KV2VP is more robust in security than FKDP. KV2VP is computation"
34,0,0,0,0,37,6,/NAUQMW+CMR12,11.96,64.51,100.13,602.5,140.98,100.13,700.91,64.51,-7.22,"eﬃcient than its counterpart. In a nutshell, among the protocols that support handoﬀ authentication and areas not covered by V2I, the proposed protocols are computation eﬃcient and robust in terms of security and oﬀer more functional attributes."
34,0,0,0,0,44,6,/RXNEKG+MSAM10,11.96,0.0,-11.96,107.6,0.0,-11.96,841.89,0.0,487.68,VUAP Ying et al. [15] Wang et al. [11] Huang et al. [12] ✓  ✓  ✓  ✓  ✓ ✓ ✓ ✓ ✓  ✓  ✓ ✓ ✓ ✓ ✓ ✓ ✓  ✓ ✓ ✓   NA NA
35,0,0,0,0,23,6,/NAUQMW+CMR12,11.96,74.79,719.5,823.16,761.15,719.5,80.74,74.79,-227.88,Attributes Ying et al. [15]Zhou et al. [23]Li et al. [22]Wang et al. [11]Huang et al. [12]Park et al. [17] Conditional anonymity Unlinkability
35,0,0,0,0,12,9,/SUOVAD+CMR10,9.96,125.67,712.45,519.19,722.41,712.45,119.48,125.67,76.08,Table 8: Security and functional attributes of TV2I with the related protocols.
35,0,0,0,0,48,6,/NAUQMW+CMR12,11.96,74.79,439.06,242.16,716.62,439.06,125.27,74.79,353.11,Mutual entity authentication (Vehicle andKDC ) Mutual entity authentication (RSU and KDC ) Explicit key authentication Key freshness Key integrity Forward secrecy Known-key secrecy Replay attack Masquerading attack MITM attack Dynamic RSU addition Handoﬀ support LBSI service by RSU Independence of a movement prediction model Detectability to DoS
35,0,0,0,1,2,6,/NAUQMW+CMR12,11.96,160.76,319.63,202.61,331.59,319.63,510.3,160.76,392.67,(A) (B)
35,0,0,0,0,17,9,/SUOVAD+CMR10,9.96,91.13,298.96,539.45,308.92,298.96,532.97,91.13,55.82,Figure 4: (A) Protocol for Exchanging Messages (PEM) of Azees et al. (B) PEM of this work.
35,0,0,0,0,3,6,/LNZLED+CMBX12,11.96,64.51,261.5,213.95,273.45,261.5,568.44,64.51,381.32,9. Simulation Performance
35,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,238.09,608.1,250.04,238.09,591.85,82.07,-12.82,"We evaluate the practicality of the proposed protocol suite and FKDP, regarding average"
35,0,0,0,0,55,6,/NAUQMW+CMR12,11.96,64.51,165.86,590.54,235.6,165.86,606.29,64.51,4.74,"key dissemination time (AKDT). We compare our protocols with FKDP because FKDP achieves faster average key dissemination time than other protocols. FKDP attains the ampliﬁed key dispatching due to the dissemination of keys made by the V2I and V2V communication modes, whereas the remaining protocols utilise the V2I communication mode alone for the key dissemination."
35,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,151.41,566.26,163.37,151.41,678.52,82.07,29.02,The simulation is done in Omnet++ network simulator with the integration of SUMO
35,0,0,0,0,42,6,/NAUQMW+CMR12,11.96,64.51,108.07,596.52,148.92,108.07,692.97,64.51,-1.24,"urban mobility simulator. For the simulation, ten lanes of 5 km ×1 km area are considered. To facilitate handoﬀ capability, RSUs are made to transmit and receive messages continuously. The simulation is carried out for 100 vehicles and 1000 vehicles scenarios. Each"
35,0,0,0,1,114,6,/RXNEKG+MSAM10,11.96,0.0,-11.96,29.89,0.0,-11.96,841.89,0.0,565.39,TV2I ✓ ✓ ✓ ✓ ✓  ✓ ✓ ✓  ✓ ✓  ✓ ✓ ✓ ✓  ✓  ✓ ✓ ✓ ✓     ✓ ✓    ✓ ✓   ✓ ✓ ✓ ✓  NA NA ✓ NA ✓ ✓ ✓   ✓ ✓ ✓ ✓     ✓ ✓ ✓ ✓ ✓ ✓  ✓   ✓  ✓ ✓  ✓ ✓ ✓ ✓ ✓ ✓  ✓ ✓ ✓ ✓ ✓ ✓ ✓  ✓ ✓         ✓ ✓ NA   NA NA NA      
36,0,0,0,0,11,9,/SUOVAD+CMR10,9.96,130.61,712.45,504.21,722.41,712.45,119.48,130.61,91.07,Table 9: Security and functional attributes of KV2VP with related protocol.
36,0,0,0,0,32,6,/NAUQMW+CMR12,11.96,74.79,510.02,433.45,700.11,510.02,141.78,74.79,161.83,Attributes Conditional anonymity Unlinkability Mutual entity authentication (Alice vehicle and Bob vehicle) Explicit key authentication Key freshness Key integrity Forward secrecy Known-key secrecy Replay attack Masquerading attack MITM attack Detectability to DoS
36,0,0,0,1,2,6,/NAUQMW+CMR12,11.96,167.85,353.27,209.69,365.23,353.27,476.66,167.85,385.58,(A) (B)
36,0,0,0,0,14,9,/SUOVAD+CMR10,9.96,113.76,332.6,517.24,342.56,332.6,499.33,113.76,78.03,Figure 5: Average key dissemination time (AKT) for (A) 100 and (B) 1000 vehicles.
36,0,0,0,0,108,6,/NAUQMW+CMR12,11.96,64.51,208.46,620.43,307.09,208.46,534.8,64.51,-25.15,"scenario is divided into two cases depending on the speed of the vehicles. The two cases are for 30 km/hr and 70 km/hr. Each of the two cases is further divided into three cases depending on the coverage of RSUs: 10%, 30% and 50%. In particular, cases a, b, c, and d specify 100 vehicles at 30 km/hr, 100 vehicles at 70 km/hr, 1000 vehicles at 30 km/hr and 1000 vehicles at 70 km/hr, respectively. The simulations are iterated several times, and the average value of the key dissemination is taken for each case. Figures 5-A present AKT for 100 vehicles, and 5-B present AKT for 1000 vehicles."
36,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,194.02,584.19,205.97,194.02,635.92,82.07,11.09,"In general, the proposed protocols show similar performance as FKDP with slight im-"
36,0,0,0,0,78,6,/NAUQMW+CMR12,11.96,64.51,121.79,644.34,191.53,121.79,650.36,64.51,-49.06,"provements (i.e. reduced AKT) such as: (i) at 10%, 30% and 50% coverage for 30 km/hr scenario with 100 vehicles, and (ii) at 10% and 30% coverage for 70 km/hr scenario with 1000 vehicles. Overall, the simulation performance of our protocol suite is as fast as FKDP. Hence, our protocol suite is also a fast key dissemination protocol suite. As our protocol suite is a fast key dissemination protocol suite, it can reduce delay occurred for key dissemination."
